Katman,Ekipman_ID,component_voltage,voltage_level,EDBS_IDATE,TESIS_TARIHI,EDBS_freq_pct,Sebekeye_Baglanma_Tarihi,Equipment_Class_Primary,Grid_Connection_Date,Ekipman_Yaşı_Gün,Ekipman_Yaşı_Yıl,Has_Failure_History,Total_Faults,Data_Source,Fault_Count_3M,Fault_Count_6M,Fault_Count_12M,Son_Arıza_Gun_Sayisi,Ilk_Arizaya_Kadar_Gun,Ilk_Arizaya_Kadar_Yil,MTBF_Gün,MTBF_Lifetime_Gün,MTBF_Observable_Gün,MTBF_Degradation_Ratio,Is_Degrading,Baseline_Hazard_Rate,Güvenilirlik_Skoru
AYIRICI,78938978,15800,OG,2021-05-25,2021-05-25,0.002608514190317195,2021-05-25,Ayırıcı Arızaları,2021-05-25,1127,3.0855578370978782,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65904988,15800,OG,2019-04-17,,0.002921535893155259,2019-04-17,Ayırıcı Arızaları,2019-04-17,1896,5.190965092402464,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66026614,15800,OG,2019-05-21,2016-09-20,0.002191151919866444,2016-09-20,Ayırıcı Arızaları,2016-09-20,2835,7.761806981519507,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65912325,15800,OG,2019-04-19,2019-04-19,0.004590984974958264,2019-04-19,Ayırıcı Arızaları,2019-04-19,1894,5.1854893908282,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,101095617,15800,OG,2024-02-28,2022-06-13,0.002921535893155259,2022-06-13,Ayırıcı Arızaları,2022-06-13,743,2.0342231348391513,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,61212331,15800,OG,2018-11-21,2016-01-01,0.006990818030050083,2016-01-01,Ayırıcı Arızaları,2016-01-01,3098,8.48186173853525,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65890182,15800,OG,2019-04-15,2019-04-15,0.003130217028380634,2019-04-15,Ayırıcı Arızaları,2019-04-15,1898,5.196440793976728,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,61302558,15800,OG,2018-11-25,2016-11-17,0.003756260434056761,2016-11-17,Ayırıcı Arızaları,2016-11-17,2777,7.603011635865846,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,86788989,15800,OG,2022-05-31,2021-08-27,0.0003130217028380634,2021-08-27,Ayırıcı Arızaları,2021-08-27,1033,2.8281998631074607,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,101099553,15800,OG,2024-03-01,1990-01-01,0.001773789649415693,1990-01-01,Ayırıcı Arızaları,1990-01-01,12594,34.48049281314169,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,87816561,15800,OG,2022-07-22,2016-09-21,0.0009390651085141904,2016-09-21,Ayırıcı Arızaları,2016-09-21,2834,7.759069130732375,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,81565917,15800,OG,2021-09-23,2021-09-23,0.001460767946577629,2021-09-23,Ayırıcı Arızaları,2021-09-23,1006,2.754277891854894,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65866395,15800,OG,2019-04-08,,0.001147746243739566,2019-04-08,Ayırıcı Arızaları,2019-04-08,1905,5.215605749486653,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,78582680,15800,OG,2021-05-07,2021-05-07,0.0006260434056761269,2021-05-07,Ayırıcı Arızaları,2021-05-07,1145,3.134839151266256,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,61303525,15800,OG,2018-11-25,2016-11-17,0.003756260434056761,2016-11-17,Ayırıcı Arızaları,2016-11-17,2777,7.603011635865846,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65890186,15800,OG,2019-04-15,2019-04-15,0.003130217028380634,2019-04-15,Ayırıcı Arızaları,2019-04-15,1898,5.196440793976728,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,81430039,15800,OG,2021-09-17,2019-10-15,0.002086811352253756,2019-10-15,Ayırıcı Arızaları,2019-10-15,1715,4.695414099931554,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65902570,15800,OG,2019-04-17,,0.002921535893155259,2019-04-17,Ayırıcı Arızaları,2019-04-17,1896,5.190965092402464,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,86828846,15800,OG,2022-06-02,2022-06-02,0.0006260434056761269,2022-06-02,Ayırıcı Arızaları,2022-06-02,754,2.0643394934976045,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65895138,15800,OG,2019-04-16,2018-08-17,0.002295492487479132,2018-08-17,Ayırıcı Arızaları,2018-08-17,2139,5.856262833675565,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,87816562,15800,OG,2022-07-22,2022-07-20,0.0009390651085141904,2022-07-20,Ayırıcı Arızaları,2022-07-20,706,1.9329226557152634,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66027748,15800,OG,2019-05-21,2016-09-20,0.002191151919866444,2016-09-20,Ayırıcı Arızaları,2016-09-20,2835,7.761806981519507,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,81430381,15800,OG,2021-09-17,2019-10-15,0.002086811352253756,2019-10-15,Ayırıcı Arızaları,2019-10-15,1715,4.695414099931554,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,48928851,15800,OG,2018-03-05,2017-11-23,0.005321368948247079,2017-11-23,Ayırıcı Arızaları,2017-11-23,2406,6.587268993839836,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53139737,15800,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı Arızaları,2017-12-22,2377,6.507871321013004,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,61302027,15800,OG,2018-11-25,2016-11-16,0.003756260434056761,2016-11-16,Ayırıcı Arızaları,2016-11-16,2778,7.605749486652978,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53139934,15800,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı Arızaları,2017-12-22,2377,6.507871321013004,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,61216269,15800,OG,2018-11-21,2016-12-28,0.006990818030050083,2016-12-28,Ayırıcı Arızaları,2016-12-28,2736,7.490759753593429,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65876141,15800,OG,2019-04-11,,0.001460767946577629,2019-04-11,Ayırıcı Arızaları,2019-04-11,1902,5.207392197125257,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53140008,15800,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı Arızaları,2017-12-22,2377,6.507871321013004,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65934998,15800,OG,2019-04-29,,0.003964941569282137,2019-04-29,Ayırıcı Arızaları,2019-04-29,1884,5.158110882956879,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53139658,15800,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı Arızaları,2017-12-22,2377,6.507871321013004,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,78938320,15800,OG,2021-05-25,2021-05-24,0.002608514190317195,2021-05-24,Ayırıcı Arızaları,2021-05-24,1128,3.0882956878850103,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,72369156,15800,OG,2020-04-15,2020-04-15,0.000521702838063439,2020-04-15,Ayırıcı Arızaları,2020-04-15,1532,4.1943874058863795,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65890188,15800,OG,2019-04-15,2019-04-15,0.003130217028380634,2019-04-15,Ayırıcı Arızaları,2019-04-15,1898,5.196440793976728,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,61218399,15800,OG,2018-11-21,2015-07-06,0.006990818030050083,2015-07-06,Ayırıcı Arızaları,2015-07-06,3277,8.971937029431896,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,84001825,15800,OG,2022-01-12,2022-01-11,0.000521702838063439,2022-01-11,Ayırıcı Arızaları,2022-01-11,896,2.4531143052703626,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,77815597,15800,OG,2021-03-29,2021-03-29,0.0001043405676126878,2021-03-29,Ayırıcı Arızaları,2021-03-29,1184,3.241615331964408,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,88532885,15800,OG,2022-08-26,2022-08-26,0.0006260434056761269,2022-08-26,Ayırıcı Arızaları,2022-08-26,669,1.8316221765913758,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65895137,15800,OG,2019-04-16,2018-08-17,0.002295492487479132,2018-08-17,Ayırıcı Arızaları,2018-08-17,2139,5.856262833675565,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65904546,15800,OG,2019-04-17,,0.002921535893155259,2019-04-17,Ayırıcı Arızaları,2019-04-17,1896,5.190965092402464,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53139548,15800,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı Arızaları,2017-12-22,2377,6.507871321013004,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65907279,15800,OG,2019-04-18,2019-04-18,0.003025876460767947,2019-04-18,Ayırıcı Arızaları,2019-04-18,1895,5.188227241615332,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65902565,15800,OG,2019-04-17,,0.002921535893155259,2019-04-17,Ayırıcı Arızaları,2019-04-17,1896,5.190965092402464,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65906133,15800,OG,2019-04-18,2019-01-01,0.003025876460767947,2019-01-01,Ayırıcı Arızaları,2019-01-01,2002,5.4811772758384665,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,64742235,15800,OG,2019-02-08,2019-02-08,0.001043405676126878,2019-02-08,Ayırıcı Arızaları,2019-02-08,1964,5.377138945927447,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65890192,15800,OG,2019-04-15,2019-04-15,0.003130217028380634,2019-04-15,Ayırıcı Arızaları,2019-04-15,1898,5.196440793976728,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66025044,15800,OG,2019-05-21,2016-09-20,0.002191151919866444,2016-09-20,Ayırıcı Arızaları,2016-09-20,2835,7.761806981519507,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66025037,15800,OG,2019-05-21,2016-09-20,0.002191151919866444,2016-09-20,Ayırıcı Arızaları,2016-09-20,2835,7.761806981519507,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,61394642,15800,OG,2018-11-29,2017-01-01,0.001982470784641068,2017-01-01,Ayırıcı Arızaları,2017-01-01,2732,7.479808350444901,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,101095629,15800,OG,2024-02-28,2022-06-13,0.002921535893155259,2022-06-13,Ayırıcı Arızaları,2022-06-13,743,2.0342231348391513,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65935421,15800,OG,2019-04-29,,0.003964941569282137,2019-04-29,Ayırıcı Arızaları,2019-04-29,1884,5.158110882956879,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,84885892,15800,OG,2022-02-24,2020-08-10,0.0006260434056761269,2020-08-10,Ayırıcı Arızaları,2020-08-10,1415,3.8740588637919235,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,64742242,15800,OG,2019-02-08,2019-02-08,0.001043405676126878,2019-02-08,Ayırıcı Arızaları,2019-02-08,1964,5.377138945927447,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65914842,15800,OG,2019-04-19,,0.004590984974958264,2019-04-19,Ayırıcı Arızaları,2019-04-19,1894,5.1854893908282,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,48928856,15800,OG,2018-03-05,2017-11-23,0.005321368948247079,2017-11-23,Ayırıcı Arızaları,2017-11-23,2406,6.587268993839836,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,78938327,15800,OG,2021-05-25,2021-05-24,0.002608514190317195,2021-05-24,Ayırıcı Arızaları,2021-05-24,1128,3.0882956878850103,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65863528,15800,OG,2019-04-05,2016-09-20,0.000521702838063439,2016-09-20,Ayırıcı Arızaları,2016-09-20,2835,7.761806981519507,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66028902,15800,OG,2019-05-21,2019-05-21,0.002191151919866444,2019-05-21,Ayırıcı Arızaları,2019-05-21,1862,5.0978781656399725,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,64742243,15800,OG,2019-02-08,2019-02-08,0.001043405676126878,2019-02-08,Ayırıcı Arızaları,2019-02-08,1964,5.377138945927447,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65912324,15800,OG,2019-04-19,2019-04-19,0.004590984974958264,2019-04-19,Ayırıcı Arızaları,2019-04-19,1894,5.1854893908282,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,95430353,15800,OG,2023-04-24,2021-09-05,0.004486644407345576,2021-09-05,Ayırıcı Arızaları,2021-09-05,1024,2.8035592060232717,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53134511,15800,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı Arızaları,2017-08-14,2507,6.863791923340178,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53139794,15800,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı Arızaları,2017-12-22,2377,6.507871321013004,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53139659,15800,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı Arızaları,2017-12-22,2377,6.507871321013004,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65897156,15800,OG,2019-04-16,,0.002295492487479132,2019-04-16,Ayırıcı Arızaları,2019-04-16,1897,5.193702943189596,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,78147394,34500,OG,2021-04-15,2021-04-15,0.001460767946577629,2021-04-15,Ayırıcı Arızaları,2021-04-15,1167,3.1950718685831623,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65953837,34500,OG,2019-05-02,,0.002921535893155259,2019-05-02,Ayırıcı Arızaları,2019-05-02,1881,5.149897330595483,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,81091169,34500,OG,2021-09-01,2021-09-01,0.003130217028380634,2021-09-01,Ayırıcı Arızaları,2021-09-01,1028,2.8145106091718,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,100773111,34500,OG,2023-11-14,1983-01-01,0.003443238731218698,1983-01-01,Ayırıcı Arızaları,1983-01-01,15151,41.48117727583847,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53140259,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı Arızaları,2017-12-22,2377,6.507871321013004,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,48678709,34500,OG,2018-02-27,,0.001043405676126878,2018-02-27,Ayırıcı Arızaları,2018-02-27,2310,6.324435318275154,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66900841,34500,OG,2019-10-07,,0.006051752921535893,2019-10-07,Ayırıcı Arızaları,2019-10-07,1723,4.717316906228611,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66073941,34500,OG,2019-05-29,2018-10-23,0.0003130217028380634,2018-10-23,Ayırıcı Arızaları,2018-10-23,2072,5.672826830937714,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,100974501,34500,OG,2024-01-22,2024-01-22,0.0009390651085141904,2024-01-22,Ayırıcı Arızaları,2024-01-22,155,0.4243668720054757,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,57822695,34500,OG,2018-10-08,,0.002712854757929883,2018-10-08,Ayırıcı Arızaları,2018-10-08,2087,5.713894592744696,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,67108816,34500,OG,2019-10-17,,0.0008347245409015025,2019-10-17,Ayırıcı Arızaları,2019-10-17,1713,4.689938398357289,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,50166921,34500,OG,2018-05-25,,0.005008347245409015,2018-05-25,Ayırıcı Arızaları,2018-05-25,2223,6.0862422997946615,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66896500,34500,OG,2019-10-07,,0.006051752921535893,2019-10-07,Ayırıcı Arızaları,2019-10-07,1723,4.717316906228611,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65988371,34500,OG,2019-05-15,2019-05-13,0.001147746243739566,2019-05-13,Ayırıcı Arızaları,2019-05-13,1870,5.119780971937029,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,79573290,34500,OG,2021-06-23,2021-06-23,0.001147746243739566,2021-06-23,Ayırıcı Arızaları,2021-06-23,1098,3.0061601642710474,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,95408074,34500,OG,2023-04-23,2021-11-15,0.004277963272120201,2021-11-15,Ayırıcı Arızaları,2021-11-15,953,2.6091718001368926,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66864719,34500,OG,2019-10-03,,0.005008347245409015,2019-10-03,Ayırıcı Arızaları,2019-10-03,1727,4.728268309377139,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,101091902,34500,OG,2024-02-27,2024-02-27,0.002712854757929883,2024-02-27,Ayırıcı Arızaları,2024-02-27,119,0.3258042436687201,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53139288,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı Arızaları,2017-12-22,2377,6.507871321013004,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66849525,34500,OG,2019-10-02,,0.002295492487479132,2019-10-02,Ayırıcı Arızaları,2019-10-02,1728,4.731006160164271,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,101230796,34500,OG,2024-04-04,2024-04-04,0.0001043405676126878,2024-04-04,Ayırıcı Arızaları,2024-04-04,82,0.2245037645448323,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,100772732,34500,OG,2023-11-14,1997-01-01,0.003443238731218698,1997-01-01,Ayırıcı Arızaları,1997-01-01,10037,27.479808350444902,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,93966869,34500,OG,2023-03-27,2023-03-13,0.0007303839732888147,2023-03-13,Ayırıcı Arızaları,2023-03-13,470,1.2867898699520877,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66749467,34500,OG,2019-09-30,,0.003756260434056761,2019-09-30,Ayırıcı Arızaları,2019-09-30,1730,4.736481861738535,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66843588,34500,OG,2019-10-02,,0.002295492487479132,2019-10-02,Ayırıcı Arızaları,2019-10-02,1728,4.731006160164271,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66920629,34500,OG,2019-10-08,,0.003547579298831386,2019-10-08,Ayırıcı Arızaları,2019-10-08,1722,4.714579055441479,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66889872,34500,OG,2019-10-07,,0.006051752921535893,2019-10-07,Ayırıcı Arızaları,2019-10-07,1723,4.717316906228611,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,49162242,34500,OG,2018-03-12,,0.0007303839732888147,2018-03-12,Ayırıcı Arızaları,2018-03-12,2297,6.288843258042436,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66900842,34500,OG,2019-10-07,,0.006051752921535893,2019-10-07,Ayırıcı Arızaları,2019-10-07,1723,4.717316906228611,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,100772656,34500,OG,2023-11-14,1964-01-01,0.003443238731218698,1964-01-01,Ayırıcı Arızaları,1964-01-01,22091,60.48186173853525,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65951315,34500,OG,2019-05-02,2019-05-02,0.002921535893155259,2019-05-02,Ayırıcı Arızaları,2019-05-02,1881,5.149897330595483,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53139498,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı Arızaları,2017-12-22,2377,6.507871321013004,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66914592,34500,OG,2019-10-08,,0.003547579298831386,2019-10-08,Ayırıcı Arızaları,2019-10-08,1722,4.714579055441479,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53137212,34500,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı Arızaları,2017-08-14,2507,6.863791923340178,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,75912951,34500,OG,2020-12-15,2019-10-09,0.001252086811352254,2019-10-09,Ayırıcı Arızaları,2019-10-09,1721,4.7118412046543465,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65971367,34500,OG,2019-05-09,,0.001878130217028381,2019-05-09,Ayırıcı Arızaları,2019-05-09,1874,5.130732375085558,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66838631,34500,OG,2019-10-02,,0.002295492487479132,2019-10-02,Ayırıcı Arızaları,2019-10-02,1728,4.731006160164271,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,95408100,34500,OG,2023-04-23,2021-11-15,0.004277963272120201,2021-11-15,Ayırıcı Arızaları,2021-11-15,953,2.6091718001368926,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,100931896,34500,OG,2023-12-27,2023-12-27,0.0008347245409015025,2023-12-27,Ayırıcı Arızaları,2023-12-27,181,0.49555099247091033,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,100705101,34500,OG,2023-10-19,2023-10-19,0.0003130217028380634,2023-10-19,Ayırıcı Arızaları,2023-10-19,250,0.6844626967830253,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,76784463,34500,OG,2021-02-02,2021-02-02,0.001252086811352254,2021-02-02,Ayırıcı Arızaları,2021-02-02,1239,3.3921971252566734,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,88061125,34500,OG,2022-08-03,2022-08-02,0.001043405676126878,2022-08-02,Ayırıcı Arızaları,2022-08-02,693,1.8973305954825461,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53139568,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı Arızaları,2017-12-22,2377,6.507871321013004,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,95475186,34500,OG,2023-04-25,2022-01-19,0.003130217028380634,2022-01-19,Ayırıcı Arızaları,2022-01-19,888,2.431211498973306,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53135600,34500,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı Arızaları,2017-08-14,2507,6.863791923340178,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,87938996,34500,OG,2022-07-28,2022-07-28,0.00813856427378965,2022-07-28,Ayırıcı Arızaları,2022-07-28,698,1.9110198494182067,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,67060324,34500,OG,2019-10-15,,0.0006260434056761269,2019-10-15,Ayırıcı Arızaları,2019-10-15,1715,4.695414099931554,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53135906,34500,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı Arızaları,2017-08-14,2507,6.863791923340178,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53136379,34500,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı Arızaları,2017-08-14,2507,6.863791923340178,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,96928470,34500,OG,2023-07-03,2023-07-03,0.006260434056761269,2023-07-03,Ayırıcı Arızaları,2023-07-03,358,0.9801505817932923,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,81999365,34500,OG,2021-10-13,2021-09-30,0.001147746243739566,2021-09-30,Ayırıcı Arızaları,2021-09-30,999,2.735112936344969,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,48662511,34500,OG,2018-02-27,,0.001043405676126878,2018-02-27,Ayırıcı Arızaları,2018-02-27,2310,6.324435318275154,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66754473,34500,OG,2019-09-30,,0.003756260434056761,2019-09-30,Ayırıcı Arızaları,2019-09-30,1730,4.736481861738535,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,83840329,34500,OG,2022-01-06,2021-02-21,0.004277963272120201,2021-02-21,Ayırıcı Arızaları,2021-02-21,1220,3.3401779603011637,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66932992,34500,OG,2019-10-09,,0.002712854757929883,2019-10-09,Ayırıcı Arızaları,2019-10-09,1721,4.7118412046543465,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
